isu_cd,bas_dd,factor,shares_ratio,price_ratio,mktcap_ratio,confidence,evidence,verdict,verify_method,note,event_type,effective_date,effective_src,detail
128540,20220701,1.29141764390738,1.29141764390738,0.935532233883059,1.20816283328066,medium,20220527000497,confirmed,panel,"[mixed] 패널합의(c3/r0/u1) 유무상증자 중 유상 5,600,000주는 전주(20220624) 상장됐고 bas_dd 주간 증가분 5,874,630주는 무상 신주(자사주 제외 base×0.3, ",mixed,20220701,krx_daily_shares,"{""pifricDecsn"": [{""ssl_at"": ""Y"", ""ssl_bgd"": ""20220304"", ""ssl_edd"": ""20220526"", ""corp_cls"": ""K"", ""rcept_no"": ""20220527000497"", ""corp_code"": ""00870481"", ""corp_name"": ""에코캡"", ""fric_bddd"": ""2022년 03월 03일"", ""fric_fv_ps"": ""100"", ""piic_fv_ps"": ""100"", ""piic_fdpp_op"": ""7,424,095,500"", ""piic_ic_mthn"": ""주주배정후 실권주 일반공모"", ""piic_fdpp_etc"": ""-"", ""fric_adt_a_atn"": ""참석"", ""fric_od_a_at_b"": ""-"", ""fric_od_a_at_t"": ""3"", ""piic_fdpp_dtrp"": ""23,500,000,000"", ""piic_fdpp_fclt"": ""8,779,904,500"", ""piic_fdpp_ocsa"": ""-"", ""fric_nstk_asstd"": ""2022년 06월 14일"", ""fric_nstk_dlprd"": ""-"", ""fric_nstk_lstprd"": ""2022년 07월 01일"", ""piic_fdpp_bsninh"": ""-"", ""fric_nstk_dividrk"": ""2022년 01월 01일"", ""fric_nstk_estk_cnt"": ""-"", ""fric_nstk_ostk_cnt"": ""5,874,630"", ""piic_nstk_estk_cnt"": ""-"", ""piic_nstk_ostk_cnt"": ""5,600,000"", ""fric_bfic_tisstk_estk"": ""-"", ""fric_bfic_tisstk_ostk"": ""20,158,800"", ""piic_bfic_tisstk_estk"": ""-"", ""piic_bfic_tisstk_ostk"": ""14,558,800"", ""fric_nstk_ascnt_ps_estk"": ""-"", ""fric_nstk_ascnt_ps_ostk"": ""0.3""}]}"
142210,20220715,1.19555502145437,1.19555502145437,1.02300405953992,1.22305764035116,medium,20220603000273,confirmed,panel,"[mixed] 패널합의(c4/r0/u0) 유무상증자 중 무상 신주 상장 주간으로 증가 +3,043,018주가 무상 0.2주 배정(자사주 제외 base) 기대 factor 1.2 vs 관측 1.19556(",mixed,20220712,krx_daily_shares,"{""pifricDecsn"": [{""ssl_at"": ""Y"", ""ssl_bgd"": ""20220411"", ""ssl_edd"": ""20220602"", ""corp_cls"": ""K"", ""rcept_no"": ""20220603000273"", ""corp_code"": ""00879020"", ""corp_name"": ""유니트론텍"", ""fric_bddd"": ""2022년 04월 08일"", ""fric_fv_ps"": ""500"", ""piic_fv_ps"": ""500"", ""piic_fdpp_op"": ""13,755,000,000"", ""piic_ic_mthn"": ""주주배정후 실권주 일반공모"", ""piic_fdpp_etc"": ""-"", ""fric_adt_a_atn"": ""참석"", ""fric_od_a_at_b"": ""-"", ""fric_od_a_at_t"": ""1"", ""piic_fdpp_dtrp"": ""-"", ""piic_fdpp_fclt"": ""-"", ""piic_fdpp_ocsa"": ""-"", ""fric_nstk_asstd"": ""2022년 06월 20일"", ""fric_nstk_dlprd"": ""-"", ""fric_nstk_lstprd"": ""2022년 07월 12일"", ""piic_fdpp_bsninh"": ""-"", ""fric_nstk_dividrk"": ""2022년 01월 01일"", ""fric_nstk_estk_cnt"": ""-"", ""fric_nstk_ostk_cnt"": ""3,043,018"", ""piic_nstk_estk_cnt"": ""-"", ""piic_nstk_ostk_cnt"": ""3,000,000"", ""fric_bfic_tisstk_estk"": ""-"", ""fric_bfic_tisstk_ostk"": ""15,560,930"", ""piic_bfic_tisstk_estk"": ""-"", ""piic_bfic_tisstk_ostk"": ""12,560,930"", ""fric_nstk_ascnt_ps_estk"": ""-"", ""fric_nstk_ascnt_ps_ostk"": ""0.2""}]}"
175250,20230106,1.19886363473136,1.19886363473136,1.01761252446184,1.21997864982448,medium,20221201000092,confirmed,panel,"[mixed] 패널합의(c4/r0/u0) 유무상증자결정 중 무상 0.2주 배정 기대 factor 1.2가 관측 1.1989(무상신주 6,230,061/31,328,307, 자기주식 제외분)와 0.1% 이",mixed,20230104,krx_daily_shares,"{""pifricDecsn"": [{""ssl_at"": ""Y"", ""ssl_bgd"": ""20220920"", ""ssl_edd"": ""20221130"", ""corp_cls"": ""K"", ""rcept_no"": ""20221201000092"", ""corp_code"": ""00554352"", ""corp_name"": ""아이큐어"", ""fric_bddd"": ""2022년 09월 19일"", ""fric_fv_ps"": ""500"", ""piic_fv_ps"": ""500"", ""piic_fdpp_op"": ""-"", ""piic_ic_mthn"": ""주주배정후 실권주 일반공모"", ""piic_fdpp_etc"": ""-"", ""fric_adt_a_atn"": ""참석"", ""fric_od_a_at_b"": ""-"", ""fric_od_a_at_t"": ""2"", ""piic_fdpp_dtrp"": ""34,329,720,250"", ""piic_fdpp_fclt"": ""-"", ""piic_fdpp_ocsa"": ""-"", ""fric_nstk_asstd"": ""2022년 12월 15일"", ""fric_nstk_dlprd"": ""-"", ""fric_nstk_lstprd"": ""2023년 01월 04일"", ""piic_fdpp_bsninh"": ""-"", ""fric_nstk_dividrk"": ""2022년 01월 01일"", ""fric_nstk_estk_cnt"": ""-"", ""fric_nstk_ostk_cnt"": ""6,230,061"", ""piic_nstk_estk_cnt"": ""-"", ""piic_nstk_ostk_cnt"": ""12,326,650"", ""fric_bfic_tisstk_estk"": ""-"", ""fric_bfic_tisstk_ostk"": ""31,328,307"", ""piic_bfic_tisstk_estk"": ""-"", ""piic_bfic_tisstk_ostk"": ""19,001,657"", ""fric_nstk_ascnt_ps_estk"": ""-"", ""fric_nstk_ascnt_ps_ostk"": ""0.2000000128""}]}"
214610,20231208,1.19997862185081,1.19997862185081,0.917703349282297,1.10122440033964,medium,20231102000139,confirmed,panel,"[mixed] 패널합의(c4/r0/u0) 유무상증자 중 유상 18M주는 전주(12/1) 상장됐고 bas_dd 주간 증가(36,308,101→43,568,945)는 무상 0.2배정분으로 기대 factor ",mixed,20231208,krx_daily_shares,"{""pifricDecsn"": [{""ssl_at"": ""Y"", ""ssl_bgd"": ""20230826"", ""ssl_edd"": ""20231101"", ""corp_cls"": ""K"", ""rcept_no"": ""20231102000139"", ""corp_code"": ""01049167"", ""corp_name"": ""롤링스톤"", ""fric_bddd"": ""2023년 08월 25일"", ""fric_fv_ps"": ""500"", ""piic_fv_ps"": ""500"", ""piic_fdpp_op"": ""19,690,000,000"", ""piic_ic_mthn"": ""주주배정후 실권주 일반공모"", ""piic_fdpp_etc"": ""-"", ""fric_adt_a_atn"": ""참석"", ""fric_od_a_at_b"": ""-"", ""fric_od_a_at_t"": ""1"", ""piic_fdpp_dtrp"": ""29,000,000,000"", ""piic_fdpp_fclt"": ""-"", ""piic_fdpp_ocsa"": ""-"", ""fric_nstk_asstd"": ""2023년 11월 17일"", ""fric_nstk_dlprd"": ""-"", ""fric_nstk_lstprd"": ""2023년 12월 08일"", ""piic_fdpp_bsninh"": ""-"", ""fric_nstk_dividrk"": ""2023년 01월 01일"", ""fric_nstk_estk_cnt"": ""-"", ""fric_nstk_ostk_cnt"": ""7,260,844"", ""piic_nstk_estk_cnt"": ""-"", ""piic_nstk_ostk_cnt"": ""18,000,000"", ""fric_bfic_tisstk_estk"": ""-"", ""fric_bfic_tisstk_ostk"": ""36,308,101"", ""piic_bfic_tisstk_estk"": ""-"", ""piic_bfic_tisstk_ostk"": ""18,308,101"", ""fric_nstk_ascnt_ps_estk"": ""-"", ""fric_nstk_ascnt_ps_ostk"": ""0.199978""}]}"
198940,20240719,1.2,1.2,0.984214680347277,1.18105761641673,medium,20240618000005,confirmed,panel,"[mixed] 패널합의(c4/r0/u0) 유무상증자결정의 무상 0.2주 배정 기대 factor 1.2가 관측 1.2000(무상신주 6,487,163=32,435,815×0.2 정확 일치)과 부합하는 무상",mixed,20240719,krx_daily_shares,"{""pifricDecsn"": [{""ssl_at"": ""Y"", ""ssl_bgd"": ""20240408"", ""ssl_edd"": ""20240617"", ""corp_cls"": ""K"", ""rcept_no"": ""20240618000005"", ""corp_code"": ""00156600"", ""corp_name"": ""한주라이트메탈"", ""fric_bddd"": ""2024년 04월 05일"", ""fric_fv_ps"": ""500"", ""piic_fv_ps"": ""500"", ""piic_fdpp_op"": ""-"", ""piic_ic_mthn"": ""주주배정후 실권주 일반공모"", ""piic_fdpp_etc"": ""-"", ""fric_adt_a_atn"": ""참석"", ""fric_od_a_at_b"": ""-"", ""fric_od_a_at_t"": ""2"", ""piic_fdpp_dtrp"": ""-"", ""piic_fdpp_fclt"": ""19,630,000,000"", ""piic_fdpp_ocsa"": ""-"", ""fric_nstk_asstd"": ""2024년 07월 01일"", ""fric_nstk_dlprd"": ""-"", ""fric_nstk_lstprd"": ""2024년 07월 19일"", ""piic_fdpp_bsninh"": ""-"", ""fric_nstk_dividrk"": ""2024년 01월 01일"", ""fric_nstk_estk_cnt"": ""200,840"", ""fric_nstk_ostk_cnt"": ""6,487,163"", ""piic_nstk_estk_cnt"": ""-"", ""piic_nstk_ostk_cnt"": ""13,000,000"", ""fric_bfic_tisstk_estk"": ""1,004,201"", ""fric_bfic_tisstk_ostk"": ""32,435,815"", ""piic_bfic_tisstk_estk"": ""1,004,201"", ""piic_bfic_tisstk_ostk"": ""19,435,815"", ""fric_nstk_ascnt_ps_estk"": ""0.2"", ""fric_nstk_ascnt_ps_ostk"": ""0.2""}]}"
304840,20231110,1.19943124243476,1.19943124243476,0.963662790697674,1.15584725833466,medium,20231006000203,confirmed,panel,[mixed] 패널합의(c4/r0/u0) 유무상증자결정의 무상 1주당 0.2주 배정분 상장 주간으로 기대 factor 1.2 대비 관측 1.1994(오차 0.05%)가 일치한다.,mixed,20231110,krx_daily_shares,"{""pifricDecsn"": [{""ssl_at"": ""Y"", ""ssl_bgd"": ""20230703"", ""ssl_edd"": ""20231005"", ""corp_cls"": ""K"", ""rcept_no"": ""20231006000203"", ""corp_code"": ""01118281"", ""corp_name"": ""피플바이오"", ""fric_bddd"": ""2023년 09월 08일"", ""fric_fv_ps"": ""500"", ""piic_fv_ps"": ""500"", ""piic_fdpp_op"": ""6,706,200,000"", ""piic_ic_mthn"": ""주주배정후 실권주 일반공모"", ""piic_fdpp_etc"": ""-"", ""fric_adt_a_atn"": ""참석"", ""fric_od_a_at_b"": ""-"", ""fric_od_a_at_t"": ""-"", ""piic_fdpp_dtrp"": ""17,500,000,000"", ""piic_fdpp_fclt"": ""-"", ""piic_fdpp_ocsa"": ""-"", ""fric_nstk_asstd"": ""2023년 10월 24일"", ""fric_nstk_dlprd"": ""-"", ""fric_nstk_lstprd"": ""2023년 11월 10일"", ""piic_fdpp_bsninh"": ""-"", ""fric_nstk_dividrk"": ""2023년 01월 01일"", ""fric_nstk_estk_cnt"": ""116,216"", ""fric_nstk_ostk_cnt"": ""3,506,577"", ""piic_nstk_estk_cnt"": ""-"", ""piic_nstk_ostk_cnt"": ""5,080,000"", ""fric_bfic_tisstk_estk"": ""581,082"", ""fric_bfic_tisstk_ostk"": ""17,582,887"", ""piic_bfic_tisstk_estk"": ""581,082"", ""piic_bfic_tisstk_ostk"": ""12,502,887"", ""fric_nstk_ascnt_ps_estk"": ""0.2"", ""fric_nstk_ascnt_ps_ostk"": ""0.2""}]}"
288330,20240823,1.19999999476099,1.19999999476099,0.986906710310966,1.18428804720274,medium,20240715000242,confirmed,panel,"[mixed] 패널합의(c4/r0/u0) 유무상증자 중 유상분(+13.7M주)은 8/9 주간에 이미 상장되었고 bas_dd 주간 +7,635,029주는 유상후 기준 38,175,146주×무상 배정비율 0",mixed,20240819,krx_daily_shares,"{""pifricDecsn"": [{""ssl_at"": ""Y"", ""ssl_bgd"": ""20240425"", ""ssl_edd"": ""20240712"", ""corp_cls"": ""K"", ""rcept_no"": ""20240715000242"", ""corp_code"": ""01227039"", ""corp_name"": ""파라택시스코리아"", ""fric_bddd"": ""2024년 05월 27일"", ""fric_fv_ps"": ""500"", ""piic_fv_ps"": ""500"", ""piic_fdpp_op"": ""20,861,400,000"", ""piic_ic_mthn"": ""주주배정후 실권주 일반공모"", ""piic_fdpp_etc"": ""-"", ""fric_adt_a_atn"": ""참석"", ""fric_od_a_at_b"": ""-"", ""fric_od_a_at_t"": ""1"", ""piic_fdpp_dtrp"": ""-"", ""piic_fdpp_fclt"": ""-"", ""piic_fdpp_ocsa"": ""675,000,000"", ""fric_nstk_asstd"": ""2024년 07월 30일"", ""fric_nstk_dlprd"": ""-"", ""fric_nstk_lstprd"": ""2024년 08월 19일"", ""piic_fdpp_bsninh"": ""-"", ""fric_nstk_dividrk"": ""2024년 01월 01일"", ""fric_nstk_estk_cnt"": ""596,574"", ""fric_nstk_ostk_cnt"": ""7,635,029"", ""piic_nstk_estk_cnt"": ""-"", ""piic_nstk_ostk_cnt"": ""13,700,000"", ""fric_bfic_tisstk_estk"": ""2,982,871"", ""fric_bfic_tisstk_ostk"": ""38,175,146"", ""piic_bfic_tisstk_estk"": ""2,983,261"", ""piic_bfic_tisstk_ostk"": ""24,474,588"", ""fric_nstk_ascnt_ps_estk"": ""0.2"", ""fric_nstk_ascnt_ps_ostk"": ""0.2""}]}"
323990,20231201,1.2,1.2,0.989673913043478,1.18760869565217,medium,20231030000352,confirmed,panel,"[mixed] 패널합의(c4/r0/u0) 유무상증자결정의 무상 1주당 0.2주 배정분 +3,832,200주 상장 주간으로 기대 factor 1.2와 관측 1.2000이 정확히 일치한다.",mixed,20231130,krx_daily_shares,"{""pifricDecsn"": [{""ssl_at"": ""Y"", ""ssl_bgd"": ""20230808"", ""ssl_edd"": ""20231027"", ""corp_cls"": ""K"", ""rcept_no"": ""20231030000352"", ""corp_code"": ""01335851"", ""corp_name"": ""박셀바이오"", ""fric_bddd"": ""2023년 08월 07일"", ""fric_fv_ps"": ""500"", ""piic_fv_ps"": ""500"", ""piic_fdpp_op"": ""26,597,740,000"", ""piic_ic_mthn"": ""주주배정후 실권주 일반공모"", ""piic_fdpp_etc"": ""-"", ""fric_adt_a_atn"": ""참석"", ""fric_od_a_at_b"": ""-"", ""fric_od_a_at_t"": ""1"", ""piic_fdpp_dtrp"": ""-"", ""piic_fdpp_fclt"": ""45,192,000,000"", ""piic_fdpp_ocsa"": ""-"", ""fric_nstk_asstd"": ""2023년 11월 13일"", ""fric_nstk_dlprd"": ""-"", ""fric_nstk_lstprd"": ""2023년 11월 30일"", ""piic_fdpp_bsninh"": ""-"", ""fric_nstk_dividrk"": ""2023년 01월 01일"", ""fric_nstk_estk_cnt"": ""-"", ""fric_nstk_ostk_cnt"": ""3,832,200"", ""piic_nstk_estk_cnt"": ""-"", ""piic_nstk_ostk_cnt"": ""3,938,000"", ""fric_bfic_tisstk_estk"": ""-"", ""fric_bfic_tisstk_ostk"": ""19,161,000"", ""piic_bfic_tisstk_estk"": ""-"", ""piic_bfic_tisstk_ostk"": ""15,223,000"", ""fric_nstk_ascnt_ps_estk"": ""-"", ""fric_nstk_ascnt_ps_ostk"": ""0.2""}]}"
322510,20241108,1.19688692748651,1.19688692748651,0.971882640586797,1.16323362756941,medium,20241002000119,confirmed,panel,"[mixed] 패널합의(c4/r0/u0) 권리락(무상, 10/16) 후 무상 1주당 0.2주 배정분 +4,199,482주 상장 주간으로 기대 1.2 대비 관측 1.1969(오차 0.3%)가 일치한다.",mixed,20241106,krx_daily_shares,"{""pifricDecsn"": [{""ssl_at"": ""Y"", ""ssl_bgd"": ""20240715"", ""ssl_edd"": ""20240930"", ""corp_cls"": ""K"", ""rcept_no"": ""20241002000119"", ""corp_code"": ""01153293"", ""corp_name"": ""제이엘케이"", ""fric_bddd"": ""2024년 07월 12일"", ""fric_fv_ps"": ""100"", ""piic_fv_ps"": ""100"", ""piic_fdpp_op"": ""43,000,076,300"", ""piic_ic_mthn"": ""주주배정후 실권주 일반공모"", ""piic_fdpp_etc"": ""-"", ""fric_adt_a_atn"": ""참석"", ""fric_od_a_at_b"": ""-"", ""fric_od_a_at_t"": ""1"", ""piic_fdpp_dtrp"": ""-"", ""piic_fdpp_fclt"": ""6,078,076,580"", ""piic_fdpp_ocsa"": ""-"", ""fric_nstk_asstd"": ""2024년 10월 18일"", ""fric_nstk_dlprd"": ""-"", ""fric_nstk_lstprd"": ""2024년 11월 06일"", ""piic_fdpp_bsninh"": ""-"", ""fric_nstk_dividrk"": ""2024년 01월 01일"", ""fric_nstk_estk_cnt"": ""-"", ""fric_nstk_ostk_cnt"": ""4,199,482"", ""piic_nstk_estk_cnt"": ""-"", ""piic_nstk_ostk_cnt"": ""5,133,698"", ""fric_bfic_tisstk_estk"": ""-"", ""fric_bfic_tisstk_ostk"": ""21,329,410"", ""piic_bfic_tisstk_estk"": ""-"", ""piic_bfic_tisstk_ostk"": ""16,195,712"", ""fric_nstk_ascnt_ps_estk"": ""-"", ""fric_nstk_ascnt_ps_ostk"": ""0.2""}]}"
003690,20221229,1.16992583878409,1.16992583878409,0.922764227642276,1.07956571302435,medium,20221128000539,confirmed,mechanical,[bonus] 결정공시(bonus) 방향·크기 정합,bonus,20221228,krx_daily_shares,"{""fricDecsn"": [{""bddd"": ""2022년 11월 28일"", ""fv_ps"": ""500"", ""corp_cls"": ""Y"", ""rcept_no"": ""20221128000539"", ""adt_a_atn"": ""참석"", ""corp_code"": ""00113191"", ""corp_name"": ""코리안리"", ""od_a_at_b"": ""-"", ""od_a_at_t"": ""4"", ""nstk_asstd"": ""2022년 12월 13일"", ""nstk_dlprd"": ""-"", ""nstk_lstprd"": ""2022년 12월 28일"", ""nstk_dividrk"": ""2022년 01월 01일"", ""nstk_estk_cnt"": ""-"", ""nstk_ostk_cnt"": ""20,453,823"", ""bfic_tisstk_estk"": ""-"", ""bfic_tisstk_ostk"": ""120,369,116"", ""nstk_ascnt_ps_estk"": ""-"", ""nstk_ascnt_ps_ostk"": ""0.2""}]}"
003690,20241129,1.17810936471288,1.17810936471288,1.02658227848101,1.20942619592676,medium,20241023000303,confirmed,mechanical,[bonus] 결정공시(bonus) 방향·크기 정합,bonus,20241125,krx_daily_shares,"{""fricDecsn"": [{""bddd"": ""2024년 10월 23일"", ""fv_ps"": ""500"", ""corp_cls"": ""Y"", ""rcept_no"": ""20241023000303"", ""adt_a_atn"": ""참석"", ""corp_code"": ""00113191"", ""corp_name"": ""코리안리"", ""od_a_at_b"": ""-"", ""od_a_at_t"": ""4"", ""nstk_asstd"": ""2024년 11월 07일"", ""nstk_dlprd"": ""-"", ""nstk_lstprd"": ""2024년 11월 25일"", ""nstk_dividrk"": ""2024년 01월 01일"", ""nstk_estk_cnt"": ""-"", ""nstk_ostk_cnt"": ""29,453,505"", ""bfic_tisstk_estk"": ""-"", ""bfic_tisstk_ostk"": ""165,367,526"", ""nstk_ascnt_ps_estk"": ""-"", ""nstk_ascnt_ps_ostk"": ""0.2""}]}"
038540,20190726,1.20338175354846,1.20338175354846,0.9525,1.14622112025491,medium,20190617000110,confirmed,mechanical,[bonus] 결정공시(bonus) 방향·크기 정합,bonus,20190725,krx_daily_shares,"{""fricDecsn"": [{""bddd"": ""2019년 06월 17일"", ""fv_ps"": ""1,000"", ""corp_cls"": ""K"", ""rcept_no"": ""20190617000110"", ""adt_a_atn"": ""참석"", ""corp_code"": ""00306162"", ""corp_name"": ""상상인"", ""od_a_at_b"": ""1"", ""od_a_at_t"": ""-"", ""nstk_asstd"": ""2019년 07월 05일"", ""nstk_dlprd"": ""2019년 07월 24일"", ""nstk_lstprd"": ""2019년 07월 25일"", ""nstk_dividrk"": ""2019년 01월 01일"", ""nstk_estk_cnt"": ""-"", ""nstk_ostk_cnt"": ""9,438,840"", ""bfic_tisstk_estk"": ""-"", ""bfic_tisstk_ostk"": ""46,409,473"", ""nstk_ascnt_ps_estk"": ""-"", ""nstk_ascnt_ps_ostk"": ""0.20568639""}]}"
042500,20240517,1.24179758411833,1.24179758411833,0.939179632248939,1.16627099837988,medium,20240401000800,confirmed,mechanical,[bonus] 결정공시(bonus) 방향·크기 정합,bonus,20240513,krx_daily_shares,"{""fricDecsn"": [{""bddd"": ""2024년 04월 01일"", ""fv_ps"": ""500"", ""corp_cls"": ""K"", ""rcept_no"": ""20240401000800"", ""adt_a_atn"": ""참석"", ""corp_code"": ""00352499"", ""corp_name"": ""링네트"", ""od_a_at_b"": ""0"", ""od_a_at_t"": ""1"", ""nstk_asstd"": ""2024년 04월 17일"", ""nstk_dlprd"": ""-"", ""nstk_lstprd"": ""2024년 05월 13일"", ""nstk_dividrk"": ""2024년 01월 01일"", ""nstk_estk_cnt"": ""-"", ""nstk_ostk_cnt"": ""3,713,256"", ""bfic_tisstk_estk"": ""-"", ""bfic_tisstk_ostk"": ""15,356,878"", ""nstk_ascnt_ps_estk"": ""-"", ""nstk_ascnt_ps_ostk"": ""0.2999999""}]}"
042500,20251017,1.16890337529878,1.16890337529878,0.953964194373402,1.11509196671725,medium,20250825000020,confirmed,mechanical,[bonus] 결정공시(bonus) 방향·크기 정합,bonus,20251015,krx_daily_shares,"{""fricDecsn"": [{""bddd"": ""2025년 08월 25일"", ""fv_ps"": ""500"", ""corp_cls"": ""K"", ""rcept_no"": ""20250825000020"", ""adt_a_atn"": ""참석"", ""corp_code"": ""00352499"", ""corp_name"": ""링네트"", ""od_a_at_b"": ""0"", ""od_a_at_t"": ""1"", ""nstk_asstd"": ""2025년 09월 19일"", ""nstk_dlprd"": ""-"", ""nstk_lstprd"": ""2025년 10월 15일"", ""nstk_dividrk"": ""2025년 01월 01일"", ""nstk_estk_cnt"": ""-"", ""nstk_ostk_cnt"": ""3,221,010"", ""bfic_tisstk_estk"": ""-"", ""bfic_tisstk_ostk"": ""19,070,134"", ""nstk_ascnt_ps_estk"": ""-"", ""nstk_ascnt_ps_ostk"": ""0.2""}]}"
050860,20210709,1.28571428571429,1.28571428571429,0.915492957746479,1.17706237424547,medium,20210603000086,confirmed,mechanical,[bonus] 결정공시(bonus) 방향·크기 정합,bonus,20210706,krx_daily_shares,"{""fricDecsn"": [{""bddd"": ""2021년 06월 03일"", ""fv_ps"": ""500"", ""corp_cls"": ""K"", ""rcept_no"": ""20210603000086"", ""adt_a_atn"": ""참석"", ""corp_code"": ""00138747"", ""corp_name"": ""아세아텍"", ""od_a_at_b"": ""-"", ""od_a_at_t"": ""3"", ""nstk_asstd"": ""2021년 06월 18일"", ""nstk_dlprd"": ""-"", ""nstk_lstprd"": ""2021년 07월 06일"", ""nstk_dividrk"": ""2020년 07월 01일"", ""nstk_estk_cnt"": ""-"", ""nstk_ostk_cnt"": ""5,000,000"", ""bfic_tisstk_estk"": ""-"", ""bfic_tisstk_ostk"": ""17,500,000"", ""nstk_ascnt_ps_estk"": ""-"", ""nstk_ascnt_ps_ostk"": ""0.3070123""}]}"
058220,20161111,1.21274989184826,1.21274989184826,0.931077694235589,1.12916437298654,medium,20161114002625,confirmed,mechanical,"[bonus] 결정공시 2건 중 크기정합(bonus, x1.21)",bonus,20161110,krx_daily_shares,"{""fricDecsn"": [{""bddd"": ""2016년 10월 07일"", ""fv_ps"": ""500"", ""corp_cls"": ""E"", ""rcept_no"": ""20161114002625"", ""adt_a_atn"": ""불참"", ""corp_code"": ""00441128"", ""corp_name"": ""아리온테크놀로지"", ""od_a_at_b"": ""2"", ""od_a_at_t"": ""1"", ""nstk_asstd"": ""2016년 10월 27일"", ""nstk_dlprd"": ""2016년 11월 14일"", ""nstk_lstprd"": ""2016년 11월 16일"", ""nstk_dividrk"": ""2016년 01월 01일"", ""nstk_estk_cnt"": ""-"", ""nstk_ostk_cnt"": ""13,941,073"", ""bfic_tisstk_estk"": ""-"", ""bfic_tisstk_ostk"": ""13,941,073"", ""nstk_ascnt_ps_estk"": ""-"", ""nstk_ascnt_ps_ostk"": ""1""}]}"
071280,20170331,1.24317877457838,1.24317877457838,0.965277777777778,1.20001284490552,medium,20170110000774,confirmed,mechanical,[bonus] 결정공시(bonus) 방향·크기 정합,bonus,20170328,krx_daily_shares,"{""fricDecsn"": [{""bddd"": ""2017년 01월 10일"", ""fv_ps"": ""500"", ""corp_cls"": ""K"", ""rcept_no"": ""20170110000774"", ""adt_a_atn"": ""참석"", ""corp_code"": ""00363486"", ""corp_name"": ""로체시스템즈"", ""od_a_at_b"": ""-"", ""od_a_at_t"": ""2"", ""nstk_asstd"": ""2017년 03월 17일"", ""nstk_dlprd"": ""2017년 04월 10일"", ""nstk_lstprd"": ""2017년 04월 11일"", ""nstk_dividrk"": ""2017년 01월 01일"", ""nstk_estk_cnt"": ""-"", ""nstk_ostk_cnt"": ""5,072,201"", ""bfic_tisstk_estk"": ""-"", ""bfic_tisstk_ostk"": ""10,224,402"", ""nstk_ascnt_ps_estk"": ""-"", ""nstk_ascnt_ps_ostk"": ""0.5""}]}"
083420,20191227,1.2,1.2,0.934782608695652,1.12173913043478,medium,20191118000146,confirmed,mechanical,[bonus] 결정공시(bonus) 방향·크기 정합,bonus,20191226,krx_daily_shares,"{""fricDecsn"": [{""bddd"": ""2019년 11월 18일"", ""fv_ps"": ""500"", ""corp_cls"": ""Y"", ""rcept_no"": ""20191118000146"", ""adt_a_atn"": ""참석"", ""corp_code"": ""00454946"", ""corp_name"": ""그린케미칼"", ""od_a_at_b"": ""-"", ""od_a_at_t"": ""1"", ""nstk_asstd"": ""2019년 12월 04일"", ""nstk_dlprd"": ""2019년 12월 24일"", ""nstk_lstprd"": ""2019년 12월 26일"", ""nstk_dividrk"": ""2019년 01월 01일"", ""nstk_estk_cnt"": ""-"", ""nstk_ostk_cnt"": ""4,000,000"", ""bfic_tisstk_estk"": ""-"", ""bfic_tisstk_ostk"": ""20,000,000"", ""nstk_ascnt_ps_estk"": ""-"", ""nstk_ascnt_ps_ostk"": ""0.20408163""}]}"
053110,20170203,1.21014649437485,1.21014649437485,0.914110429447853,1.10620753166781,medium,20170113900227,rejected,panel,"[cash] 패널합의(c0/r4/u0) 감자결정은 종속회사 건이고 factor>1로 방향도 불일치하며, +7,510,795주는 제3자배정 유상증자(발행결과 20161226·20170113) 등 대가성 ",cash,,,
053290,20171117,1.16869492185809,1.16869492185809,0.968864468864469,1.13230698473064,medium,20171106000184,unverified,panel,"[merger_ma] 패널합의(c0/r0/u4) 에듀챌린지 흡수합병(합병등종료보고서 20171106) 신주 1,948,342주 상장으로 factor 1.169가 설명되나 합병 신주발행은 경제 실체 변화라 별도 ",merger_ma,,,
053300,20211008,1.340488721322,1.340488721322,0.893854748603352,1.1982022090029,medium,20210915000028,unverified,panel,"[merger_ma] 패널합의(c0/r0/u4) 증권신고서(합병)·증권발행실적보고서(합병등, 20210915)에 따른 합병 신주 10,611,331주 상장으로 factor 1.341이 설명되며 합병 발행이므로 ",merger_ma,,,
053660,20180615,1.16510477490228,1.16510477490228,1.03589743589744,1.20692904887313,medium,20180531900594,rejected,panel,"[cash] 패널합의(c0/r4/u0) 감자는 2017년 12월 완료된 과거 건이고 factor>1이므로 이번 +1,705,320주는 제3자배정 유상증자(결정 20180518~, 발행결과 2018053",cash,,,
054220,20250110,1.17186044228803,1.17186044228803,0.976833976833977,1.14471309613464,medium,20241211000517,rejected,panel,[cash] 패널합의(c0/r4/u0) 비현금 공시가 전무한 가운데 자기전환사채 매도결정·CB 발행·소액공모 3자배정 공시가 이어졌고 2주 연속 계단식 주식수 증가는 CB전환·유상증자의 대가성 발행 패,cash,,,
057680,20230707,1.16740985597618,1.16740985597618,0.947295423023578,1.10588201335885,medium,20230228900469,rejected,panel,"[cash] 패널합의(c0/r3/u1) 소규모합병 신주는 2023년 3월 종료보고 시점에 반영 완료됐고, 7월 +9,309,529주와 8월 초 추가 소폭 증가는 비현금 공시 부재 속 BW·CB 재매각분",cash,,,
