loop,market,rank,ticker,company,rcept_no,severity,code,agenda_id,title,message,evidence
loop_01_live,KOSPI,74,000880,한화,20260320000505,INFO,variant_independent_director_title,3-1,사외이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,74,000880,한화,20260320000505,INFO,variant_independent_director_title,4-2,사외이사 선임의 건 (후보: 변혜령),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,74,000880,한화,20260320000505,INFO,variant_independent_director_title,4-3,사외이사 선임의 건 (후보: 조훈희),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,74,000880,한화,20260320000505,INFO,variant_independent_director_title,5,사외이사인 감사위원회 위원 선임의 건 (후보: 조훈희),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,74,000880,한화,20260320000505,INFO,variant_independent_director_title,6,감사위원회 위원이 되는 사외이사 선임의 건 (후보: 권익환),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,83,161390,한국타이어앤테크놀로지,20260311004197,INFO,variant_independent_director_title,2-2,사외이사의 명칭 변경 (독립이사),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,83,161390,한국타이어앤테크놀로지,20260311004197,INFO,variant_independent_director_title,3,감사위원회 위원이 되는 사외이사 장호준 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,83,161390,한국타이어앤테크놀로지,20260311004197,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 이은경 선임의 건 (철회),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,63,010950,S-Oil,20260227006711,INFO,variant_independent_director_title,2-1,사외이사 명칭을 독립이사로 변경,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,63,010950,S-Oil,20260227006711,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건 - 권오규 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,72,352820,하이브,20260310003084,INFO,variant_independent_director_title,2-2,이사회 정원 상한 축소 및 독립이사 최소 인원 상향,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,72,352820,하이브,20260310003084,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 한창수 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,73,005830,DB손해보험,20260303002699,INFO,variant_independent_director_title,3,이사 (사외이사 포함) 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,73,005830,DB손해보험,20260303002699,INFO,variant_independent_director_title,4,"감사위원회 위원이 되는 사외이사 분리선임의 건 (2인 선임, 의결정족수 충족 후보자가 2인 초과일 경우 다득표 순으로 선임)",사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,82,180640,한진칼,20260225005184,INFO,variant_independent_director_title,2-3,독립이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,82,180640,한진칼,20260225005184,INFO,variant_independent_director_title,3,사외이사 최종구 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,82,180640,한진칼,20260225005184,INFO,variant_independent_director_title,5,감사위원이 되는 사외이사 채준 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,88,078930,GS,20260319001404,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건 (1명) - 한덕철 후보,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,90,090430,아모레퍼시픽,20260309001451,INFO,variant_independent_director_title,2-3,독립이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,90,090430,아모레퍼시픽,20260309001451,INFO,variant_independent_director_title,3-1,이재연 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,90,090430,아모레퍼시픽,20260309001451,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건(후보 : 안희준),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,66,016360,삼성증권,20260223004027,INFO,variant_independent_director_title,4,감사위원이 되는 사외이사 선임의 건 - 황이석,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,71,028050,삼성E&A,20260226005758,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,85,034220,LG디스플레이,20260213002840,INFO,variant_independent_director_title,2-4,독립이사 명칭 변경 (개정상법 반영),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,85,034220,LG디스플레이,20260213002840,INFO,variant_independent_director_title,3,감사위원회 위원이 되는 사외이사 선임의 건 (오정석),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,85,034220,LG디스플레이,20260213002840,INFO,variant_independent_director_title,4,사외이사 선임의 건 (박상희),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,64,047040,대우건설,20260304001608,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 안성희 선임의 건 (임기 3년),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,84,326030,에스케이바이오팜,20260306000872,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 김민지 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,84,326030,에스케이바이오팜,20260306000872,INFO,variant_retirement_pay_title,6,임원 퇴직금 규정 일부 개정의 건,퇴직금 관련 안건,
loop_01_live,KOSPI,87,009830,한화솔루션,20260313000385,INFO,variant_independent_director_title,2-3,사외이사의 명칭 변경의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,87,009830,한화솔루션,20260313000385,INFO,variant_independent_director_title,3-3,사외이사 이아영 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,87,009830,한화솔루션,20260313000385,INFO,variant_independent_director_title,3-4,사외이사 송광호 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,87,009830,한화솔루션,20260313000385,INFO,variant_independent_director_title,4,사외이사인 감사위원회 위원 이아영 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,87,009830,한화솔루션,20260313000385,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 배성호 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,65,005940,NH투자증권,20260317000467,INFO,variant_independent_director_title,4,감사위원이 되는 사외이사 선임의 건 구분,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,75,003230,삼양식품,20260311004079,INFO,variant_independent_director_title,2-4,사외이사의 독립이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,75,003230,삼양식품,20260311004079,INFO,variant_independent_director_title,4,감사위원이 되는 사외이사 목승호 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,79,064400,LG씨엔에스,20260223000996,INFO,variant_independent_director_title,2-4,독립이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,79,064400,LG씨엔에스,20260223000996,INFO,variant_independent_director_title,3-3,사외이사 정환 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,79,064400,LG씨엔에스,20260223000996,INFO,variant_independent_director_title,4,감사위원회 위원 선임의 건 (사외이사 정환),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,79,064400,LG씨엔에스,20260223000996,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 선임의 건 (사외이사 이성주),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,89,000100,유한양행,20260213002139,INFO,variant_independent_director_title,2-6,제30조의2(독립이사 후보의 추천),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,89,000100,유한양행,20260213002139,INFO,variant_independent_director_title,3,사외이사 신의철 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,89,000100,유한양행,20260213002139,INFO,variant_independent_director_title,4,감사위원이 되는 사외이사 오인서 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,70,039490,키움증권,20260225004712,INFO,variant_independent_director_title,2-3,"사외이사 명칭 변경 (제35조, 제37조, 제39조의2, 제41조, 제48조)",사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,70,039490,키움증권,20260225004712,INFO,variant_independent_director_title,3-1,사외이사 선임 - 이건욱,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,70,039490,키움증권,20260225004712,INFO,variant_independent_director_title,4,감사위원이 되는 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,70,039490,키움증권,20260225004712,INFO,variant_independent_director_title,4-1,감사위원이 되는 사외이사 선임 - 정주렴,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,70,039490,키움증권,20260225004712,INFO,variant_independent_director_title,4-2,감사위원이 되는 사외이사 선임 - 정지석,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,80,267270,HD건설기계,20260225004969,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 이사 선임의 건 (사외이사 차경환),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,2-5,사외이사 명칭 변경 및 이사회 내 위원회 신설의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,2-8,감사위원회 위원 전원 사외이사 구성의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,2-9,사외이사 이사회 의장 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,3,"이사 선임의 건(사내이사 3명, 사외이사 1명)",사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,3-4,사외이사 전시문(신규선임),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건(2명),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,4-1,사외이사 선우혜정(신규선임),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,4-2,사외이사 정희선(신규선임),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,4-3,사외이사 박유경,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,4-4,사외이사 심재형,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,5-4,사외이사 전시문(신규선임),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,5-5,사외이사 선우혜정(신규선임),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,5-6,사외이사 심재형,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,6,(제2-7호 부결되는 경우) 감사위원회 위원이 되는 사외이사 선임의 건(1명),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,6-1,사외이사 정희선(신규선임),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,95,021240,코웨이,20260224003842,INFO,variant_independent_director_title,6-2,사외이사 박유경,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,96,241560,두산밥캣,20260312000719,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건 (후보: 윤재원),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,98,066970,엘앤에프,20260306000198,INFO,variant_independent_director_title,6,사외이사 박기선 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,98,066970,엘앤에프,20260306000198,INFO,variant_independent_director_title,7,감사위원회 위원이 되는 사외이사 김경희 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,98,066970,엘앤에프,20260306000198,INFO,variant_independent_director_title,8,"이사(사외이사 및 감사위원 포함) 보수한도 승인의 건 구분 당기 전기 비고 이사(사외이사 및 감사위원 포함)보수한도액 3,000백만원 3,000백만원",사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,111,103590,일진전기,20260304000350,INFO,variant_independent_director_title,3,"이사 선임의 건(사내이사 3 명, 사외이사 1명)",사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,111,103590,일진전기,20260304000350,INFO,variant_independent_director_title,3-4,사외이사 조웅기,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,93,032640,LG유플러스,20260223003574,INFO,variant_independent_director_title,2-3,독립이사로의 명칭 변경의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,93,032640,LG유플러스,20260223003574,INFO,variant_independent_director_title,3-3,사외이사 송민섭 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,93,032640,LG유플러스,20260223003574,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건(엄윤미),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,100,036570,NC,20260310002522,INFO,variant_independent_director_title,3,사외이사 선임의 건 (2인),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,100,036570,NC,20260310002522,INFO,variant_independent_director_title,3-1,사외이사 최재천 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,100,036570,NC,20260310002522,INFO,variant_independent_director_title,3-2,사외이사 오승훈 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,100,036570,NC,20260310002522,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 이은화 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,94,377300,카카오페이,20260220002235,INFO,variant_independent_director_title,3,"이사 선임의 건 (사내이사 1명, 기타비상무이사 1명, 사외이사 2명)",사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,94,377300,카카오페이,20260220002235,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건 (2명),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,94,377300,카카오페이,20260220002235,INFO,variant_retirement_pay_title,7,임원퇴직금 지급규정 개정의 건,퇴직금 관련 안건,
loop_01_live,KOSPI,107,271560,오리온,20260318000680,INFO,variant_independent_director_title,3-2,사외이사 이현규 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,107,271560,오리온,20260318000680,INFO,variant_independent_director_title,4,감사위원이 되는 사외이사 송찬엽 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,107,271560,오리온,20260318000680,INFO,variant_independent_director_title,5,감사위원회 위원 선임의 건 (사외이사 이현규),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,117,175330,JB금융지주,20260305001053,INFO,variant_independent_director_title,3,이사 선임의 건(사외이사 4명) 구 분 의 안 성 명 약 력 추천인 최대주주와의 관계 회사와의거래내역 사외이,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,117,175330,JB금융지주,20260305001053,INFO,variant_independent_director_title,4,감사위원이 되는 사외이사 선임의 건(2명) 구 분 의 안 성 명 약 력 추천인 최대주주와의 관계 회사와의거래내역 사외이,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,104,029780,삼성카드,20260219002656,INFO,variant_independent_director_title,3,감사위원이 되는 사외이사 선임 (김준규),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,113,004170,신세계,20260223003373,INFO,variant_independent_director_title,4,감사위원이 되는 사외이사 선임의 건 (최난설헌),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,118,023530,롯데쇼핑,20260305001587,INFO,variant_independent_director_title,2-4,사외이사 명칭 변경을 위한 정관의 변경,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,118,023530,롯데쇼핑,20260305001587,INFO,variant_independent_director_title,3-4,사외이사 우미영 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,118,023530,롯데쇼핑,20260305001587,INFO,variant_independent_director_title,5,감사위원회위원이 되는 사외이사 박세훈 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,105,004020,현대제철,20260225004706,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건 (조윤남),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,110,018880,한온시스템,20260311004210,INFO,variant_independent_director_title,2-2,독립이사제도 반영,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,110,018880,한온시스템,20260311004210,INFO,variant_independent_director_title,3,감사위원이 되는 사외이사 선임의 건 (박찬석),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,115,088350,한화생명,20260309001843,INFO,variant_independent_director_title,3,이사 선임의 건 3-1. 사외이사 박순철 3-2. 사외이사 정순섭 3-3. 사내이사 유창민,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,115,088350,한화생명,20260309001843,INFO,variant_independent_director_title,4,감사위원이 되는 사외이사 선임의 건 4-1. 사외이사 이인실 4-2. 사외이사 임성열,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,115,088350,한화생명,20260309001843,INFO,variant_independent_director_title,5,감사위원 선임의 건 - 사외이사 정순섭,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,119,002380,케이씨씨,20260316001461,INFO,variant_independent_director_title,2-1,사외이사 남익현 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,119,002380,케이씨씨,20260316001461,INFO,variant_independent_director_title,2-2,사외이사 손준성 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,119,002380,케이씨씨,20260316001461,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 김철홍 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,119,002380,케이씨씨,20260316001461,INFO,variant_retirement_pay_title,6,임원퇴직금지급규정 변경의 건,퇴직금 관련 안건,
loop_01_live,KOSPI,120,051900,LG생활건강,20260223003794,INFO,variant_independent_director_title,2-3,독립이사로 명칭 변경,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,120,051900,LG생활건강,20260223003794,INFO,variant_independent_director_title,3,감사위원회 위원이 되는 이사 선임 (사외이사 김재환),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,102,128940,한미약품,20260316001152,INFO,variant_independent_director_title,3-3,사외이사 한태준 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,102,128940,한미약품,20260316001152,INFO,variant_independent_director_title,3-4,사외이사 김태윤 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,102,128940,한미약품,20260316001152,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,102,128940,한미약품,20260316001152,INFO,variant_independent_director_title,5-1,감사위원회 위원이 되는 사외이사 채이배 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,116,450080,에코프로머티,20260225006068,INFO,variant_independent_director_title,3-4,사외이사 엄종규 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,116,450080,에코프로머티,20260225006068,INFO,variant_independent_director_title,3-5,사외이사 김영석 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,116,450080,에코프로머티,20260225006068,INFO,variant_independent_director_title,4,"감사위원회 위원이 되는 사외이사 선임의 건 (분리선출,2인)",사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,116,450080,에코프로머티,20260225006068,INFO,variant_independent_director_title,4-1,감사위원회 위원이 되는 사외이사 박선영 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,116,450080,에코프로머티,20260225006068,INFO,variant_independent_director_title,4-2,감사위원회 위원이 되는 사외이사 김성수 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,116,450080,에코프로머티,20260225006068,INFO,variant_retirement_pay_title,7,임원퇴직금규정 개정의 건,퇴직금 관련 안건,
loop_01_live,KOSPI,92,000500,가온전선,20260309001222,INFO,variant_independent_director_title,2-1,독립이사 명칭 변경의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,92,000500,가온전선,20260309001222,INFO,variant_independent_director_title,2-2,독립이사 비율 상향의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,92,000500,가온전선,20260309001222,INFO,variant_independent_director_title,4,"감사위원이 되는 사외이사 선임의 건 (도정해, 김형준)",사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,106,138930,BNK금융지주,20260309001537,INFO,variant_fiduciary_duty_pure,2-3,이사의 충실의무 관련 규정 개정(제42조),순수 이사 충실의무 표현,
loop_01_live,KOSPI,106,138930,BNK금융지주,20260309001537,INFO,variant_independent_director_title,3,"이사 선임의 건(사내이사 1명, 사외이사 5명 선임)",사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,106,138930,BNK금융지주,20260309001537,INFO,variant_independent_director_title,3-2,이사 후보 (사외이사) 오명숙,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,106,138930,BNK금융지주,20260309001537,INFO,variant_independent_director_title,3-3,이사 후보 (사외이사) 김남걸,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,106,138930,BNK금융지주,20260309001537,INFO,variant_independent_director_title,3-4,이사 후보 (사외이사) 차병직,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,106,138930,BNK금융지주,20260309001537,INFO,variant_independent_director_title,3-5,이사 후보 (사외이사) 이남우,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,106,138930,BNK금융지주,20260309001537,INFO,variant_independent_director_title,3-6,이사 후보 (사외이사) 박혜진,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,106,138930,BNK금융지주,20260309001537,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건(2명 선임),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,106,138930,BNK금융지주,20260309001537,INFO,variant_independent_director_title,4-1,감사위원회 위원이 되는 사외이사 후보 박근서,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,106,138930,BNK금융지주,20260309001537,INFO,variant_independent_director_title,4-2,감사위원회 위원이 되는 사외이사 후보 강승수,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,106,138930,BNK금융지주,20260309001537,INFO,variant_independent_director_title,5-1,사외이사인 감사위원회 위원 후보 김남걸,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,106,138930,BNK금융지주,20260309001537,INFO,variant_independent_director_title,5-2,사외이사인 감사위원회 위원 후보 차병직,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,106,138930,BNK금융지주,20260309001537,INFO,variant_retirement_pay_title,6,임원퇴직금규정 개정 승인의 건,퇴직금 관련 안건,
loop_01_live,KOSPI,112,001040,CJ,20260309001891,INFO,variant_independent_director_title,2-1,독립이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,112,001040,CJ,20260309001891,INFO,variant_independent_director_title,3,감사위원회 위원이 되는 사외이사 선임의 건 (후보자 김재신),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,91,454910,두산로보틱스,20260225005684,INFO,variant_independent_director_title,2-1,사외이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,91,454910,두산로보틱스,20260225005684,INFO,variant_independent_director_title,3,"이사 선임의 건 (사내이사 1명, 사외이사 1명)",사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,91,454910,두산로보틱스,20260225005684,INFO,variant_independent_director_title,3-2,사외이사 강남훈 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,91,454910,두산로보틱스,20260225005684,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 김은태 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,97,336260,두산퓨얼셀,20260311004355,INFO,variant_independent_director_title,2-1,독립이사 제도 도입,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,97,336260,두산퓨얼셀,20260311004355,INFO,variant_independent_director_title,3,감사위원회 위원이 되는 사외이사 선임의 건 (박희준),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,101,010060,OCI홀딩스,20260310002469,INFO,variant_independent_director_title,3,감사위원회 위원이 되는 사외이사 이호준 선임의 건(임기 3년),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,101,010060,OCI홀딩스,20260310002469,INFO,variant_retirement_pay_title,4,임원 퇴직금 지급규정 변경의 건,퇴직금 관련 안건,
loop_01_live,KOSPI,108,011790,SKC,20260304001019,INFO,variant_independent_director_title,3-3,사외이사 선임의 건 (김 정 인),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,108,011790,SKC,20260304001019,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 1인 선임의 건 (채 은 미),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,121,111770,영원무역,20260312001098,INFO,variant_independent_director_title,2-2,독립이사제도,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,121,111770,영원무역,20260312001098,INFO,variant_independent_director_title,3,이사 선임의 건 (사외이사 이영렬),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,121,111770,영원무역,20260312001098,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건 (왕상한),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,127,011170,롯데케미칼,20260305000395,INFO,variant_independent_director_title,2-3,사외이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,127,011170,롯데케미칼,20260305000395,INFO,variant_independent_director_title,3,"이사 선임의 건(사내이사 3명, 사외이사 2명)",사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,127,011170,롯데케미칼,20260305000395,INFO,variant_independent_director_title,3-4,사외이사 손병혁 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,127,011170,롯데케미칼,20260305000395,INFO,variant_independent_director_title,3-5,사외이사 오윤 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,127,011170,롯데케미칼,20260305000395,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 최원경 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,138,375500,DL이앤씨,20260224004334,INFO,variant_independent_director_title,2-2,사외이사 명칭 변경의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,138,375500,DL이앤씨,20260224004334,INFO,variant_independent_director_title,3,감사위원회 위원이 되는 사외이사 조홍희 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,138,375500,DL이앤씨,20260224004334,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 이찬 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,139,020150,롯데에너지머티리얼즈,20260303003004,INFO,variant_independent_director_title,3-2,사외이사 이필재 선임의 건,사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,124,489790,한화비전,20260306000526,INFO,variant_independent_director_title,2-3,사외이사 명칭 변경의 건 (사외이사→독립이사),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,124,489790,한화비전,20260306000526,INFO,variant_independent_director_title,3-2,사외이사 선임의 건(김광수),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,124,489790,한화비전,20260306000526,INFO,variant_independent_director_title,4-1,감사위원이 되는 사외이사 선임의 건(이규철),사외이사/독립이사 관련 표현,
loop_01_live,KOSPI,124,489790,한화비전,20260306000526,INFO,variant_independent_director_title,4-2,감사위원이 되는 사외이사 선임의 건(정수미),사외이사/독립이사 관련 표현,
